id,comment_text,is_toxic,p_is_toxic,flags,label_is_toxic
161492ce88b0d1f6,"I sincerely wish i could meet you chumps   
    
You freaks really get my goat. Etaonsh(still stuck in 1940's Europe), Firestar(firststatr Kung Fu extraordinaire), COvenantD(typical east coast jerk), Mibhofroovvsskskkety(russkie man frozen in USSR), Samuel Luo(weird lookin crazy), and crazy ol' Tomanandaaa!(brokeback mt.! u give w.hollywood a bad name!) Hey tom, when are you going to make a real citation? your scholarship is the worst i have ever seen. stay in your hole in the public library, transient!   
    
    
We know you have no lives and are failures, I really can't believe how much you guys are on this site. I have been away for awhile(thanks to some good old censorship courtesy of that advocate of free speech, Fristare, kung fu chump) but you have been here night and day it appears. It's like you are writing books on the Falun Gong page alone. Freaks!   
    
Get a life! enjoy the sun, the wind, the air.",0,0.94,is_toxic=FN(p=0.94),1
1687609e46814810,">That is what I have asked the dude to do - take out the cities, but he INSISTS upon keeping Boston(as the center of the world.  Clearly biased) in no matter what.  These bastrards on Wikipedia do not know how to compromise or neogotiate.  All they know is how they see things or how they want others to see things.",1,0.187,is_toxic=FP(p=0.19),0
1689f34028702242,"""

 Love Hina part:3 

Damm you and your auto archiving!:p

Damm vandal struck again so I've left a message for Sephiroth Bcr rather then leave a message on the general board. They even removed my reference this time *angry*. Anyway, haven't done the characters yet, but what do you think of the media additions? I've only done the major works so far, there is still loads missing (color version of the manga, anime """"manga"""", characters cd's etc)   """,1,0.176,is_toxic=FP(p=0.18),0
16a9513172c3a993,take yourself seriously now? haha,0,0.82,is_toxic=FN(p=0.82),1
16de3317d02ee599,Both of you = My balls 79.181.151.160,0,0.894,is_toxic=FN(p=0.89),1
170bccd278616de1,"HIV spread by splitting of the anus. It is the blood from the anus leaking into the penis that activates the HIV virus. HIV just needs to be activated. Say no to anal sex, and preserve the human race.",0,0.853,is_toxic=FN(p=0.85),1
1740be70379b74e4,", pompous and abusing the little authority I have, I enjoy my same sex",0,0.811,is_toxic=FN(p=0.81),1
178f02ccd2f4277b,", stop cencoring my words. Your manners are disruptive, i answered you. Why are you attacking me?",0,0.91,is_toxic=FN(p=0.91),1
179297203bb87129,"Someone's been bad! 

Naughty! You should be ashamed of yourself 69.156.110.58",0,0.812,is_toxic=FN(p=0.81),1
17aaf998dd6af5ac,Typical Arab imperialist. Aren't you tired of making up lies?,0,0.829,is_toxic=FN(p=0.83),1
17acd1656a0ca4f8,I actually liked Wesker. He was bad ass. Especially when he beat the crap out of Claire and Chris. But Capcom realized it was time to move on so they killed off Wesker. And there was no way he was going to survive two rockets to the head while lava burned his body. XD,0,0.872,is_toxic=FN(p=0.87),1
17bdace76d2ecd70,"Some ratings from the VCHip 

1. The Power: TV-PG-L (hell, shit, pissed)

2. Just Set Up the Chairs: TV-PG-V (the Destroyer of World murders)

3. Caffeinated Concert Tickets: TV-PG-D (lady pecs = boobs, real reason people go to concerts is too see hot girls)

4. Death Punchies: TV-PG-V: (death kwon do, Rigby's bare ass)

5. Free Cake: TV-PG-L: (pissed)

6. Meat Your Maker: TV-PG-L-V (pissed, cannibalistic hot dogs)

7. Grilled Cheese Deluxe: TV-PG (purple nurple, suggestive touching)

8. The Unicorns Got to Go: TV-PG-D-V (lady flashbacks, risque goth lady, eating crotch balls, attack of the unicorns)

9. Prank Callers: TV-PG (brain tumor)

10. Don: TV-PG-D (Don reveals all the characters are naked, sugar seems gay)

11. Rigby's Body: TV-PG-L (sucks, turds)

12. Mordecai and the Rigbys: TV-PG (crotch humps)

13. Ello Govnor: TV-PG-V (evil taxi)

14. It's Time: TV-PG-D (Rigby tongue-kissing Margaret, discussing how good movies have sex)

15. Appreciation Day: TV-PG (nothing wrong)

16. Peeps: TV-PG (implied naked Pops)

17. Dizzy: TV-PG (implied naked Pops)

18. My Mom: TV-PG-D (my mom jokes imply sex)

19. High Score: TV-PG (GBF kicked in the crotch)

20. Rage Against the TV: TV-PG-V (kick him in the junk, Hammer's killings)

21. Party Pete: TV-14-D (guests with breasts line, breast zoom-ins, sexual dancing with Pops, Pete's groin lump shown)

22. Brain Eraser: TV-14 (naked Pops seen throughout whole episode, implied long penis scene, junk)

23. Benson Be Gone: TV-PG (nothing wrong)

24. But I Have a Receipt: TV-PG-V (the stabbing)

25. This is My Jam: TV-PG (gutters, crotch humps)

26. Muscle Woman: TV-14-D-S (junk, tongue-kiss, big breasted Starla)

27. Temp Check: TV-PG (nothing wrong)

28. Jinx: TV-PG-V (Jinx monsters attack, NSFW remark on dirty raccoon, naked people)

29. See You There: TV-PG (nothing wrong)

30. Do Me a Solid: TV-PG (shake weight)

31. Grave Sights: TV-PG-V (zombies)

32. Really Real Wrestling: TV-PG-V (wrestlers)

33. Over the Top: TV-PG-V (Rigby's death)

34. The Night Owl: TV-PG-D (second base

35. A Bunch of Baby Ducks: TV-PG

36. More Smarter: TV-PG

37. First Day: TV-PG

38. Go Viral: TV-PG (panties)

39. Skunked: TV-PG

40. Karaoke Show: TV-PG

41. Stick Hockey: TV-PG (chinese man named Chong, like ching chong

42. Bet to Be Blonde: TV-PG (blonde stereotypes)",0,0.986,is_toxic=FN(p=0.99),1
17cfc0d24069696d,That is the most racist thing I ever heard...,0,0.807,is_toxic=FN(p=0.81),1
1848f91469f48021,", 5 July 2014 (UTC)
Oh noes. How will I ever recover from you not giving me any respect. Perhaps I'll reflect on the fact that a) you're a total moron who wouldn't know a true benefit to Wikipedia if it hit you in the face, and b) most, if not all, of what you know about me has been filtered through the grubby hands of Future Perfect, et al. They control what version of the truth you see here. The sad fact is, you don't have a fucking clue about what I've been doing. According to Future, I've been accusing Werieth of being a sock, without evidence. Which in his book is trolling/harassment. That's his version. Back in the real world - see all that evidence on Wikipediocracy - I've been trying to post that here from day one, because I came up with it. The reason why you can't see it anywhere here, is because corrupt bastards like Future know that for every Wikipedian who has a clue, there's plenty who are as retarded as you, and will believe him when he says it never existed, and that I'm a troll. I can't spell it out any more clearer than this - he never wanted Betacommand banned, he never wanted Werieth exposed. Just do the fucking math, or forever be his loyal subject, whose only true freedom is to lick his (jack) boots for the iron in the dirt. Seriously, if you're goal is to persuade me to not lift a finger when I figure out what Beta's next account name is, you're the one doing a 'stand up' job.   22:35",0,0.883,is_toxic=FN(p=0.88),1
187cde4f6c7dd1fb,"""It's other way around in Serbia. Women date or have sex with """"bad boys"""", but they always marry not nice guys, but total wimps. The more of a wimp you are, the better you are off...

""",0,0.837,is_toxic=FN(p=0.84),1
18c3f9eb9d8e7602,"""

Why are you still here then - get a life. Stop being all """"Ooooo, look at me, I am such a big important person since I can control whats on a totally minor topic on an insignificant corner of the wikipedia website""""""",0,0.864,is_toxic=FN(p=0.86),1
19228b172e2ff9ab,"Then leave, because you're acting unethically. 71.178.201.4",0,0.839,is_toxic=FN(p=0.84),1
193d8c9423dd480f,"Bai 

You're really nice and I like you a lot ;) (winkyface)",0,0.867,is_toxic=FN(p=0.87),1
197b91bd9e14666c,"LoL Breein1007 you little troll.  Tell me, with all that time you spend patronizing adult websites pretending you have a girlfriend, how do you find the time to flame wiki talk pages?  I think what I find most patheticly amusing about you, is that you get some kind of lift out of your trollishness.  Ahhh... Breein1007... You have no idea what rules or consequences actually are.  Keep cruising mate.... If you decide you want to grow up, give me a shout. I'll be happy to work with you.",0,0.845,is_toxic=FN(p=0.85),1
199dad0b46739346,lolololololol ur ghey,0,0.854,is_toxic=FN(p=0.85),1
19d2c085364d1ca4,"Might want to point out experts 99.9% of biologists with PhDs many of who have the same god, accept evolution. Jist because he is stupid or lies doenst change the truth!203.192.91.4",0,0.854,is_toxic=FN(p=0.85),1
19e07364931bd209,"Stop it im done with you 

people like you keep talking bad things about me i dont want 50 people harrassing me",0,0.943,is_toxic=FN(p=0.94),1
19e628fd723397c6,"""

The brit cover may be bloody awful, but you have to admit that it is quite a bit of a spoiler. — (talk • contribs) """,1,0.15,is_toxic=FP(p=0.15),0
1a581f05ce2bc229,"Umm, you confirm the representativeness of the sample by repeating the experiment. This is high school science right? It's almost painful that shit like you gets to write this encyclopedia. 86.176.7.174",0,0.81,is_toxic=FN(p=0.81),1
1a87987caceae915,"hi 

do you like fat butts?",0,0.854,is_toxic=FN(p=0.85),1
1a9abcdd58b0b5ab,"Look Xwomanizerx, Britney Spears does not know you.  Take your hands of your keyboard, go outside and try to find yourself a real woman.  Britney already has enough crazy fans chasing her - no wonder she started doing crazy things: getting married for 55 hours, driving a car with her son on her lap, shaving her head, getting tattoos, taking illicit substances, refusing to relinquish custody of her sons.  Crikey - how many women are 29 years old and have mommy and daddy controlling her assets because she is not capable of doing so herself.  Do her a favor, leave the poor girl alone.",0,0.835,is_toxic=FN(p=0.83),1
1b55daf540af545d,"I never told him directly to go die, and also if you tell someone to go die, you know the person isn't going to go kill themselves unless they are suicidal, which I'm sure he is not.",0,0.83,is_toxic=FN(p=0.83),1
1bd71089324b02de,"""

Why don't you enlighten me? I am not conservative, but Conservapedia tells the truth, with literally tons of voter fraud and criminal deceit, and well sourced. Main Wikipedia lies and ruined my life with those lies so I am a dedicated sockpuppet until Wikipedia changes its deplorable ways. Wikipedia """"liberal"""" is a major destructive force on this planet, as is all mainstream media so don't scrape your wayward finger at me!""",0,0.871,is_toxic=FN(p=0.87),1
